,Esta es una base de datos que describe las operaciones inmobiliarias de una empresa,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
2550,2550,2006-07-02 00:00:00,Parking,Alquiler,Barcelona,163,1298947,2006-12-23 00:00:00,María
2551,2551,2006-07-02 00:00:00,Suelo,Alquiler,Tarragona,187,1059916,2006-10-03 00:00:00,Carmen
2552,2552,2006-07-03 00:00:00,Industrial,Alquiler,Lleida,103,517472,,
2553,2553,2006-07-04 00:00:00,Industrial,Alquiler,Girona,74,304288,2007-05-07 00:00:00,Luisa
2554,2554,2006-07-04 00:00:00,Industrial,Alquiler,Barcelona,275,2415325,2006-12-17 00:00:00,Carmen
2555,2555,2006-07-04 00:00:00,Casa,Venta,Barcelona,267,2091144,2006-12-24 00:00:00,Luisa
2556,2556,2006-07-04 00:00:00,Oficina,Venta,Barcelona,250,1298500,2006-11-24 00:00:00,Joaquín
2557,2557,2006-07-05 00:00:00,Parking,Alquiler,Barcelona,283,1470185,2006-12-18 00:00:00,Jesús
2558,2558,2006-07-06 00:00:00,Industrial,Alquiler,Barcelona,212,1758964,2007-03-24 00:00:00,Luisa
2559,2559,2006-07-06 00:00:00,Local,Alquiler,Girona,76,546440,2007-04-10 00:00:00,Luisa
2560,2560,2006-07-07 00:00:00,Piso,Venta,Girona,136,580856,,
2561,2561,2006-07-07 00:00:00,Piso,Alquiler,Girona,58,350610,2007-03-09 00:00:00,María
2562,2562,2006-07-07 00:00:00,Industrial,Venta,Girona,144,598320,,
2563,2563,2006-07-08 00:00:00,Piso,Alquiler,Barcelona,245,1284045,2007-05-07 00:00:00,Joaquín
2564,2564,2006-07-08 00:00:00,Local,Venta,Girona,103,766320,2007-04-24 00:00:00,Jesús
2565,2565,2006-07-08 00:00:00,Local,Alquiler,Barcelona,155,845370,2007-04-13 00:00:00,Joaquín
2566,2566,2006-07-09 00:00:00,Oficina,Venta,Barcelona,81,654885,2006-11-13 00:00:00,Pedro
2567,2567,2006-07-09 00:00:00,Suelo,Venta,Barcelona,157,914839,2006-10-21 00:00:00,Jesús
2568,2568,2006-07-10 00:00:00,Casa,Alquiler,Lleida,83,503478,2007-04-04 00:00:00,Joaquín
2569,2569,2006-07-10 00:00:00,Local,Alquiler,Girona,50,390400,2007-01-15 00:00:00,Carmen
2570,2570,2006-07-10 00:00:00,Parking,Venta,Barcelona,93,512430,2007-04-28 00:00:00,Carmen
2571,2571,2006-07-10 00:00:00,Suelo,Venta,Tarragona,191,1127473,2007-04-01 00:00:00,Luisa
2572,2572,2006-07-10 00:00:00,Industrial,Venta,Tarragona,169,1154101,,
2573,2573,2006-07-11 00:00:00,Industrial,Venta,Lleida,138,668748,2007-01-19 00:00:00,Carmen
2574,2574,2006-07-11 00:00:00,Parking,Venta,Barcelona,256,2470912,,
2575,2575,2006-07-13 00:00:00,Oficina,Venta,Lleida,58,409712,,
2576,2576,2006-07-13 00:00:00,Suelo,Venta,Barcelona,167,888941,2007-04-19 00:00:00,Luisa
2577,2577,2006-07-13 00:00:00,Piso,Alquiler,Lleida,290,2702220,2007-03-16 00:00:00,Carmen
2578,2578,2006-07-14 00:00:00,Piso,Alquiler,Tarragona,139,879870,2007-02-21 00:00:00,Pedro
2579,2579,2006-07-16 00:00:00,Parking,Alquiler,Girona,274,2189534,2006-11-17 00:00:00,Luisa
2580,2580,2006-07-16 00:00:00,Industrial,Alquiler,Lleida,83,375243,2007-01-14 00:00:00,Pedro
2581,2581,2006-07-16 00:00:00,Oficina,Venta,Girona,130,1061710,2007-03-11 00:00:00,Pedro
2582,2582,2006-07-16 00:00:00,Casa,Venta,Girona,101,889608,2007-01-13 00:00:00,María
2583,2583,2006-07-17 00:00:00,Suelo,Alquiler,Barcelona,155,950615,2006-11-15 00:00:00,María
2584,2584,2006-07-17 00:00:00,Suelo,Alquiler,Barcelona,234,1016964,2007-03-18 00:00:00,Luisa
2585,2585,2006-07-17 00:00:00,Piso,Alquiler,Girona,244,1315648,2007-03-01 00:00:00,María
2586,2586,2006-07-18 00:00:00,Suelo,Alquiler,Lleida,252,1889748,2006-11-23 00:00:00,Luisa
2587,2587,2006-07-18 00:00:00,Casa,Venta,Barcelona,229,1634373,2006-12-19 00:00:00,Jesús
2588,2588,2006-07-18 00:00:00,Industrial,Venta,Barcelona,193,1559054,,
2589,2589,2006-07-18 00:00:00,Industrial,Alquiler,Barcelona,132,949344,,
2590,2590,2006-07-19 00:00:00,Suelo,Alquiler,Lleida,273,2682225,2007-02-04 00:00:00,Pedro
2591,2591,2006-07-19 00:00:00,Suelo,Venta,Tarragona,213,1359579,2007-02-24 00:00:00,Carmen
2592,2592,2006-07-19 00:00:00,Parking,Venta,Girona,150,1076250,2006-11-05 00:00:00,Carmen
2593,2593,2006-07-19 00:00:00,Parking,Alquiler,Girona,147,891849,,
2594,2594,2006-07-20 00:00:00,Local,Venta,Lleida,265,1632930,2007-03-08 00:00:00,María
2595,2595,2006-07-20 00:00:00,Oficina,Alquiler,Girona,170,1039380,2006-11-25 00:00:00,Joaquín
2596,2596,2006-07-21 00:00:00,Oficina,Venta,Barcelona,258,1700994,2006-10-23 00:00:00,Jesús
2597,2597,2006-07-21 00:00:00,Suelo,Venta,Girona,68,489600,2007-03-17 00:00:00,Jesús
2598,2598,2006-07-21 00:00:00,Oficina,Alquiler,Barcelona,91,659022,2007-02-26 00:00:00,Pedro
2599,2599,2006-07-22 00:00:00,Casa,Venta,Lleida,259,1626779,2007-05-01 00:00:00,Joaquín
2600,2600,2006-07-22 00:00:00,Parking,Venta,Barcelona,64,485824,2007-02-24 00:00:00,María
2601,2601,2006-07-22 00:00:00,Parking,Venta,Girona,200,1021000,2006-11-20 00:00:00,Joaquín
2602,2602,2006-07-23 00:00:00,Oficina,Alquiler,Lleida,157,1095860,2007-04-21 00:00:00,Luisa
2603,2603,2006-07-23 00:00:00,Parking,Venta,Girona,98,497546,2006-12-24 00:00:00,Luisa
2604,2604,2006-07-24 00:00:00,Oficina,Venta,Barcelona,112,670208,2007-02-25 00:00:00,María
2605,2605,2006-07-24 00:00:00,Piso,Alquiler,Lleida,163,1550456,2007-02-03 00:00:00,Carmen
2606,2606,2006-07-24 00:00:00,Piso,Alquiler,Tarragona,293,1431891,,
2607,2607,2006-07-25 00:00:00,Piso,Alquiler,Lleida,195,1899690,2006-11-18 00:00:00,Jesús
2608,2608,2006-07-25 00:00:00,Parking,Alquiler,Lleida,159,931104,2007-03-20 00:00:00,María
2609,2609,2006-07-26 00:00:00,Parking,Alquiler,Girona,123,714999,,
2610,2610,2006-07-27 00:00:00,Oficina,Venta,Barcelona,143,1365936,2007-03-13 00:00:00,María
2611,2611,2006-07-27 00:00:00,Parking,Alquiler,Tarragona,177,1064301,,
2612,2612,2006-07-27 00:00:00,Oficina,Venta,Girona,65,598195,2006-10-30 00:00:00,Joaquín
2613,2613,2006-07-28 00:00:00,Casa,Venta,Barcelona,294,2618364,,
2614,2614,2006-07-28 00:00:00,Parking,Venta,Tarragona,242,1844282,,
2615,2615,2006-07-28 00:00:00,Casa,Alquiler,Barcelona,239,2199995,2007-03-04 00:00:00,Jesús
2616,2616,2006-07-28 00:00:00,Parking,Alquiler,Lleida,282,1170300,2006-12-15 00:00:00,Jesús
2617,2617,2006-07-29 00:00:00,Suelo,Alquiler,Barcelona,117,610740,2007-04-06 00:00:00,María
2618,2618,2006-07-29 00:00:00,Industrial,Venta,Lleida,84,769860,2007-01-02 00:00:00,Joaquín
2619,2619,2006-07-30 00:00:00,Local,Alquiler,Barcelona,93,867783,2006-12-30 00:00:00,María
2620,2620,2006-07-31 00:00:00,Suelo,Alquiler,Lleida,102,688092,2007-01-21 00:00:00,Joaquín
2621,2621,2006-07-31 00:00:00,Suelo,Venta,Tarragona,194,1476534,2006-11-27 00:00:00,Luisa
2622,2622,2006-07-31 00:00:00,Oficina,Alquiler,Lleida,291,2874207,2007-04-24 00:00:00,Jesús
2623,2623,2006-07-31 00:00:00,Parking,Alquiler,Lleida,108,1002348,,
2624,2624,2006-07-31 00:00:00,Piso,Alquiler,Tarragona,52,395096,2007-03-21 00:00:00,María
2625,2625,2006-08-01 00:00:00,Local,Venta,Tarragona,277,1232927,,
2626,2626,2006-08-01 00:00:00,Suelo,Venta,Girona,97,515555,,
2627,2627,2006-08-02 00:00:00,Suelo,Venta,Girona,259,1202537,2007-04-16 00:00:00,María
2628,2628,2006-08-02 00:00:00,Parking,Alquiler,Lleida,237,1732233,2007-01-23 00:00:00,Pedro
2629,2629,2006-08-02 00:00:00,Suelo,Venta,Tarragona,295,1706280,2007-02-03 00:00:00,Joaquín
2630,2630,2006-08-03 00:00:00,Parking,Alquiler,Tarragona,53,395751,2007-04-18 00:00:00,Joaquín
2631,2631,2006-08-03 00:00:00,Piso,Venta,Lleida,291,1776555,,
2632,2632,2006-08-04 00:00:00,Industrial,Venta,Lleida,186,1527618,2007-03-26 00:00:00,Joaquín
2633,2633,2006-08-04 00:00:00,Piso,Venta,Tarragona,115,880440,2007-01-21 00:00:00,María
2634,2634,2006-08-06 00:00:00,Suelo,Venta,Girona,234,1994382,2007-03-04 00:00:00,María
2635,2635,2006-08-06 00:00:00,Piso,Alquiler,Tarragona,253,2211979,2007-03-05 00:00:00,María
2636,2636,2006-08-07 00:00:00,Parking,Alquiler,Barcelona,169,1673607,2007-01-07 00:00:00,Luisa
2637,2637,2006-08-07 00:00:00,Parking,Venta,Girona,249,1422537,2007-04-02 00:00:00,Luisa
2638,2638,2006-08-08 00:00:00,Oficina,Alquiler,Girona,97,696169,,
2639,2639,2006-08-08 00:00:00,Parking,Venta,Girona,211,1456322,2006-11-23 00:00:00,Carmen
2640,2640,2006-08-08 00:00:00,Local,Venta,Tarragona,78,596778,2006-12-06 00:00:00,Pedro
2641,2641,2006-08-08 00:00:00,Oficina,Venta,Girona,133,1053227,2007-01-30 00:00:00,Jesús
2642,2642,2006-08-08 00:00:00,Industrial,Alquiler,Lleida,275,2171950,,
2643,2643,2006-08-09 00:00:00,Casa,Alquiler,Lleida,274,1233000,2007-02-05 00:00:00,Joaquín
2644,2644,2006-08-09 00:00:00,Industrial,Venta,Barcelona,282,2205240,,
2645,2645,2006-08-10 00:00:00,Casa,Venta,Lleida,232,1341656,2006-12-01 00:00:00,Joaquín
2646,2646,2006-08-11 00:00:00,Oficina,Alquiler,Tarragona,268,1984808,2007-03-06 00:00:00,Carmen
2647,2647,2006-08-11 00:00:00,Industrial,Alquiler,Barcelona,270,1705320,2007-03-26 00:00:00,Luisa
2648,2648,2006-08-11 00:00:00,Local,Alquiler,Barcelona,220,1772540,2006-12-25 00:00:00,Pedro
2649,2649,2006-08-11 00:00:00,Casa,Venta,Girona,112,1093456,2007-01-24 00:00:00,Pedro
2650,2650,2006-08-11 00:00:00,Piso,Venta,Tarragona,275,,2006-12-31 00:00:00,Carmen
2651,2651,2006-08-12 00:00:00,Industrial,Alquiler,Barcelona,126,1199394,,
2652,2652,2006-08-13 00:00:00,Local,Venta,Tarragona,98,957264,,
2653,2653,2006-08-13 00:00:00,Parking,Venta,Barcelona,110,643060,2006-12-24 00:00:00,Carmen
2654,2654,2006-08-13 00:00:00,Piso,Alquiler,Girona,297,2909412,,
2655,2655,2006-08-13 00:00:00,Suelo,Venta,Lleida,118,891136,,
2656,2656,2006-08-13 00:00:00,Oficina,Alquiler,Barcelona,86,733236,2006-12-15 00:00:00,Jesús
2657,2657,2006-08-14 00:00:00,Oficina,Alquiler,Barcelona,192,1622400,2006-11-16 00:00:00,Carmen
2658,2658,2006-08-14 00:00:00,Parking,Alquiler,Tarragona,207,1473219,2007-02-20 00:00:00,Jesús
2659,2659,2006-08-14 00:00:00,Oficina,Venta,Tarragona,73,395149,,
2660,2660,2006-08-15 00:00:00,Casa,Alquiler,Tarragona,61,563762,,
2661,2661,2006-08-16 00:00:00,Oficina,Venta,Girona,81,557604,2006-12-17 00:00:00,Carmen
2662,2662,2006-08-17 00:00:00,Local,Venta,Lleida,179,954249,2006-12-21 00:00:00,Carmen
2663,2663,2006-08-17 00:00:00,Suelo,Alquiler,Girona,116,1041448,,
2664,2664,2006-08-19 00:00:00,Parking,Venta,Lleida,164,1165548,,
2665,2665,2006-08-21 00:00:00,Industrial,Alquiler,Girona,71,336043,2007-03-05 00:00:00,Luisa
2666,2666,2006-08-21 00:00:00,Oficina,Venta,Barcelona,258,2539236,2007-01-11 00:00:00,Joaquín
2667,2667,2006-08-21 00:00:00,Parking,Alquiler,Lleida,118,853494,,
2668,2668,2006-08-21 00:00:00,Piso,Venta,Tarragona,84,554148,,
2669,2669,2006-08-22 00:00:00,Industrial,Venta,Girona,165,889350,2007-01-11 00:00:00,Carmen
2670,2670,2006-08-22 00:00:00,Suelo,Alquiler,Barcelona,215,1694630,,
2671,2671,2006-08-22 00:00:00,Parking,Venta,Lleida,99,925749,,
2672,2672,2006-08-22 00:00:00,Local,Venta,Barcelona,128,996096,2007-04-27 00:00:00,Luisa
2673,2673,2006-08-22 00:00:00,Parking,Alquiler,Barcelona,40,380280,2007-03-29 00:00:00,Jesús
2674,2674,2006-08-23 00:00:00,Casa,Venta,Barcelona,173,760854,2007-03-13 00:00:00,Jesús
2675,2675,2006-08-23 00:00:00,Piso,Venta,Barcelona,41,219145,2006-12-21 00:00:00,Carmen
2676,2676,2006-08-23 00:00:00,Piso,Venta,Girona,294,2574558,,
2677,2677,2006-08-24 00:00:00,Suelo,Venta,Lleida,214,1114940,,
2678,2678,2006-08-24 00:00:00,Casa,Venta,Tarragona,239,1793695,2006-12-16 00:00:00,Carmen
2679,2679,2006-08-25 00:00:00,Piso,Alquiler,Girona,58,326598,2007-03-23 00:00:00,María
2680,2680,2006-08-25 00:00:00,Local,Venta,Tarragona,228,1096452,2007-03-31 00:00:00,Luisa
2681,2681,2006-08-26 00:00:00,Parking,Alquiler,Barcelona,61,531493,2007-01-03 00:00:00,Jesús
2682,2682,2006-08-26 00:00:00,Suelo,Venta,Lleida,269,1971501,,
2683,2683,2006-08-26 00:00:00,Parking,Alquiler,Barcelona,59,307744,2007-04-28 00:00:00,María
2684,2684,2006-08-27 00:00:00,Suelo,Alquiler,Barcelona,67,506252,,
2685,2685,2006-08-27 00:00:00,Piso,Alquiler,Girona,76,498560,2007-01-28 00:00:00,Pedro
2686,2686,2006-08-28 00:00:00,Casa,Alquiler,Tarragona,199,1277381,,
2687,2687,2006-08-28 00:00:00,Piso,Alquiler,Barcelona,146,1287428,,
2688,2688,2006-08-28 00:00:00,Parking,Venta,Girona,220,1230240,,
2689,2689,2006-08-28 00:00:00,Piso,Venta,Girona,263,2173169,2007-01-20 00:00:00,María
2690,2690,2006-08-29 00:00:00,Local,Venta,Barcelona,272,2399312,2006-12-28 00:00:00,Luisa
2691,2691,2006-08-29 00:00:00,Parking,Alquiler,Girona,44,380072,2006-12-14 00:00:00,Joaquín
2692,2692,2006-08-29 00:00:00,Casa,Alquiler,Tarragona,73,354853,,
2693,2693,2006-08-29 00:00:00,Piso,Venta,Tarragona,215,1981440,2007-05-03 00:00:00,Jesús
2694,2694,2006-08-30 00:00:00,Piso,Venta,Lleida,233,2200452,,
2695,2695,2006-08-30 00:00:00,Suelo,Venta,Girona,186,1695948,2007-03-23 00:00:00,Pedro
2696,2696,2006-08-30 00:00:00,Casa,Venta,Tarragona,255,2080290,2007-01-19 00:00:00,Luisa
2697,2697,2006-08-31 00:00:00,Oficina,Venta,Barcelona,298,2977318,,
2698,2698,2006-09-01 00:00:00,Local,Alquiler,Barcelona,43,403770,2007-02-28 00:00:00,Jesús
2699,2699,2006-09-01 00:00:00,Piso,Venta,Tarragona,70,634130,2007-02-19 00:00:00,Joaquín
2700,2700,2006-09-02 00:00:00,Piso,Venta,Girona,179,1025491,,
2701,2701,2006-09-03 00:00:00,Suelo,Venta,Girona,203,1191610,2006-12-24 00:00:00,María
2702,2702,2006-09-03 00:00:00,Industrial,Alquiler,Tarragona,158,1553772,2007-04-20 00:00:00,Luisa
2703,2703,2006-09-04 00:00:00,Casa,Venta,Barcelona,289,2534241,2007-01-28 00:00:00,María
2704,2704,2006-09-04 00:00:00,Casa,Alquiler,Barcelona,221,1556282,,
2705,2705,2006-09-04 00:00:00,Casa,Alquiler,Tarragona,67,613251,2007-03-08 00:00:00,Joaquín
2706,2706,2006-09-04 00:00:00,Local,Alquiler,Lleida,171,1176480,,
2707,2707,2006-09-05 00:00:00,Piso,Venta,Tarragona,51,351492,2007-01-26 00:00:00,María
2708,2708,2006-09-05 00:00:00,Local,Alquiler,Girona,242,2326346,,
2709,2709,2006-09-06 00:00:00,Casa,Alquiler,Girona,291,1643568,,
2710,2710,2006-09-06 00:00:00,Piso,Alquiler,Girona,274,2445724,2006-12-20 00:00:00,Luisa
2711,2711,2006-09-07 00:00:00,Parking,Venta,Girona,286,2153580,,
2712,2712,2006-09-07 00:00:00,Suelo,Alquiler,Tarragona,71,348823,,
2713,2713,2006-09-07 00:00:00,Oficina,Venta,Girona,239,1994933,2007-04-09 00:00:00,Carmen
2714,2714,2006-09-07 00:00:00,Industrial,Alquiler,Girona,53,478431,2007-01-28 00:00:00,Carmen
2715,2715,2006-09-07 00:00:00,Parking,Alquiler,Lleida,151,1110907,,
2716,2716,2006-09-07 00:00:00,Local,Venta,Lleida,224,2076480,,
2717,2717,2006-09-08 00:00:00,Suelo,Alquiler,Tarragona,94,407114,2007-04-24 00:00:00,Pedro
2718,2718,2006-09-08 00:00:00,Oficina,Venta,Tarragona,245,1349705,,
2719,2719,2006-09-08 00:00:00,Piso,Alquiler,Lleida,122,770552,,
2720,2720,2006-09-09 00:00:00,Casa,Venta,Lleida,188,918380,,
2721,2721,2006-09-09 00:00:00,Parking,Venta,Tarragona,48,256992,,
2722,2722,2006-09-10 00:00:00,Parking,Venta,Barcelona,251,2180939,,
2723,2723,2006-09-10 00:00:00,Oficina,Alquiler,Lleida,142,680606,2007-02-19 00:00:00,Pedro
2724,2724,2006-09-10 00:00:00,Parking,Venta,Lleida,202,874256,,
2725,2725,2006-09-10 00:00:00,Oficina,Alquiler,Tarragona,285,1299315,,
2726,2726,2006-09-11 00:00:00,Piso,Venta,Tarragona,100,545100,2007-01-11 00:00:00,Pedro
2727,2727,2006-09-11 00:00:00,Local,Venta,Tarragona,230,1580790,2007-03-04 00:00:00,Carmen
2728,2728,2006-09-12 00:00:00,Industrial,Alquiler,Lleida,109,591325,2007-01-07 00:00:00,Joaquín
2729,2729,2006-09-12 00:00:00,Oficina,Venta,Lleida,183,920490,,
2730,2730,2006-09-13 00:00:00,Parking,Venta,Barcelona,68,583236,,
2731,2731,2006-09-13 00:00:00,Piso,Venta,Barcelona,294,2885316,2007-02-13 00:00:00,María
2732,2732,2006-09-14 00:00:00,Oficina,Venta,Lleida,225,1239525,,
2733,2733,2006-09-14 00:00:00,Piso,Alquiler,Tarragona,117,482274,2007-05-02 00:00:00,María
2734,2734,2006-09-15 00:00:00,Local,Venta,Girona,197,1967242,2006-12-28 00:00:00,Pedro
2735,2735,2006-09-15 00:00:00,Oficina,Venta,Lleida,151,1057755,,
2736,2736,2006-09-16 00:00:00,Suelo,Alquiler,Lleida,224,1956864,2007-01-28 00:00:00,Carmen
2737,2737,2006-09-16 00:00:00,Oficina,Alquiler,Barcelona,72,604440,,
2738,2738,2006-09-16 00:00:00,Parking,Alquiler,Lleida,109,535408,2007-01-06 00:00:00,Joaquín
2739,2739,2006-09-17 00:00:00,Oficina,Alquiler,Tarragona,126,779058,,
2740,2740,2006-09-18 00:00:00,Oficina,Venta,Lleida,239,2297985,,
2741,2741,2006-09-19 00:00:00,Industrial,Venta,Barcelona,144,672192,2007-02-15 00:00:00,María
2742,2742,2006-09-19 00:00:00,Suelo,Venta,Lleida,182,1298752,,
2743,2743,2006-09-19 00:00:00,Piso,Venta,Tarragona,137,578688,,
2744,2744,2006-09-19 00:00:00,Industrial,Venta,Tarragona,245,1728230,,
2745,2745,2006-09-19 00:00:00,Oficina,Venta,Barcelona,164,1040252,2007-01-02 00:00:00,Carmen
2746,2746,2006-09-20 00:00:00,Suelo,Venta,Barcelona,131,1134984,,
2747,2747,2006-09-20 00:00:00,Suelo,Alquiler,Tarragona,208,2066688,,
2748,2748,2006-09-20 00:00:00,Industrial,Venta,Tarragona,132,579348,2006-12-31 00:00:00,Carmen
2749,2749,2006-09-21 00:00:00,Casa,Venta,Lleida,211,1326135,,
2750,2750,2006-09-21 00:00:00,Parking,Venta,Lleida,257,2121278,2007-02-23 00:00:00,Joaquín
2751,2751,2006-09-21 00:00:00,Industrial,Alquiler,Barcelona,279,1262196,2007-04-24 00:00:00,Jesús
2752,2752,2006-09-22 00:00:00,Local,Venta,Girona,257,2242839,,
2753,2753,2006-09-22 00:00:00,Suelo,Venta,Lleida,138,1317210,2007-01-07 00:00:00,María
2754,2754,2006-09-23 00:00:00,Piso,Venta,Barcelona,254,2001266,2007-02-10 00:00:00,Luisa
2755,2755,2006-09-23 00:00:00,Oficina,Alquiler,Girona,134,1088616,2007-03-11 00:00:00,María
2756,2756,2006-09-23 00:00:00,Oficina,Venta,Girona,261,1475172,,
2757,2757,2006-09-25 00:00:00,Oficina,Alquiler,Tarragona,189,958608,2007-02-23 00:00:00,Jesús
2758,2758,2006-09-25 00:00:00,Piso,Venta,Lleida,98,458346,,
2759,2759,2006-09-25 00:00:00,Suelo,Alquiler,Lleida,41,185976,2007-01-19 00:00:00,Luisa
2760,2760,2006-09-25 00:00:00,Piso,Alquiler,Barcelona,110,641080,2007-01-31 00:00:00,Carmen
2761,2761,2006-09-26 00:00:00,Suelo,Alquiler,Tarragona,77,375067,2007-01-10 00:00:00,Carmen
2762,2762,2006-09-27 00:00:00,Local,Venta,Tarragona,211,1819875,,
2763,2763,2006-09-27 00:00:00,Oficina,Venta,Lleida,135,1345545,2007-05-07 00:00:00,Luisa
2764,2764,2006-09-28 00:00:00,Casa,Alquiler,Lleida,133,976885,2007-01-14 00:00:00,Pedro
2765,2765,2006-09-28 00:00:00,Suelo,Venta,Lleida,115,1094225,,
2766,2766,2006-09-28 00:00:00,Suelo,Alquiler,Girona,194,1519214,,
2767,2767,2006-09-29 00:00:00,Industrial,Venta,Barcelona,216,1734264,2007-05-06 00:00:00,Pedro
2768,2768,2006-09-29 00:00:00,Casa,Venta,Barcelona,258,1536906,,
2769,2769,2006-09-30 00:00:00,Casa,Venta,Girona,142,1194078,2007-03-30 00:00:00,Joaquín
2770,2770,2006-09-30 00:00:00,Piso,Venta,Girona,244,2291404,2007-04-23 00:00:00,María
2771,2771,2006-10-02 00:00:00,Industrial,Venta,Girona,77,496881,2007-02-01 00:00:00,Luisa
2772,2772,2006-10-02 00:00:00,Local,Alquiler,Girona,72,372672,2007-05-04 00:00:00,María
2773,2773,2006-10-02 00:00:00,Piso,Venta,Barcelona,292,1536212,,
2774,2774,2006-10-02 00:00:00,Suelo,Alquiler,Girona,271,1780199,2007-03-20 00:00:00,Carmen
2775,2775,2006-10-03 00:00:00,Local,Venta,Barcelona,192,1484544,,
2776,2776,2006-10-04 00:00:00,Piso,Venta,Girona,290,2381770,2007-03-11 00:00:00,María
2777,2777,2006-10-04 00:00:00,Industrial,Venta,Tarragona,284,2072632,2007-02-02 00:00:00,Joaquín
2778,2778,2006-10-04 00:00:00,Piso,Venta,Lleida,145,949025,2007-01-20 00:00:00,Joaquín
2779,2779,2006-10-04 00:00:00,Casa,Venta,Girona,295,1658785,,
2780,2780,2006-10-05 00:00:00,Industrial,Venta,Girona,157,1242498,2007-03-26 00:00:00,Luisa
2781,2781,2006-10-05 00:00:00,Suelo,Venta,Tarragona,95,724090,,
2782,2782,2006-10-05 00:00:00,Industrial,Venta,Barcelona,182,896532,,
2783,2783,2006-10-06 00:00:00,Local,Venta,Tarragona,223,985883,2007-04-14 00:00:00,Luisa
2784,2784,2006-10-06 00:00:00,Oficina,Venta,Barcelona,272,2008176,,
2785,2785,2006-10-07 00:00:00,Suelo,Venta,Girona,51,288966,,
2786,2786,2006-10-07 00:00:00,Suelo,Venta,Tarragona,215,1015015,2007-03-03 00:00:00,Carmen
2787,2787,2006-10-07 00:00:00,Casa,Venta,Tarragona,123,1211427,2007-04-09 00:00:00,Jesús
2788,2788,2006-10-08 00:00:00,Piso,Alquiler,Barcelona,59,552476,,
2789,2789,2006-10-08 00:00:00,Suelo,Alquiler,Girona,136,777240,2007-04-04 00:00:00,Carmen
2790,2790,2006-10-08 00:00:00,Industrial,Venta,Girona,212,1565620,2007-04-04 00:00:00,María
2791,2791,2006-10-08 00:00:00,Piso,Venta,Barcelona,99,914463,2007-01-22 00:00:00,Jesús
2792,2792,2006-10-08 00:00:00,Local,Venta,Lleida,217,1770503,2007-02-11 00:00:00,Pedro
2793,2793,2006-10-09 00:00:00,Casa,Venta,Girona,250,1370500,,
2794,2794,2006-10-09 00:00:00,Casa,Venta,Girona,57,360582,,
2795,2795,2006-10-09 00:00:00,Local,Alquiler,Lleida,280,2327080,,
2796,2796,2006-10-09 00:00:00,Local,Alquiler,Barcelona,191,1345213,,
2797,2797,2006-10-10 00:00:00,Parking,Venta,Lleida,275,2096050,,
2798,2798,2006-10-10 00:00:00,Oficina,Alquiler,Tarragona,202,1028988,,
2799,2799,2006-10-11 00:00:00,Oficina,Alquiler,Barcelona,178,1319336,,
2800,2800,2006-10-11 00:00:00,Casa,Venta,Barcelona,212,2108128,,
2801,2801,2006-10-13 00:00:00,Suelo,Venta,Tarragona,189,1794366,,
2802,2802,2006-10-13 00:00:00,Oficina,Venta,Lleida,64,594880,2007-04-06 00:00:00,Luisa
2803,2803,2006-10-13 00:00:00,Parking,Venta,Tarragona,244,2429752,2007-01-15 00:00:00,Carmen
2804,2804,2006-10-13 00:00:00,Suelo,Alquiler,Lleida,117,762606,,
2805,2805,2006-10-13 00:00:00,Local,Venta,Girona,271,1923558,2007-04-17 00:00:00,Luisa
2806,2806,2006-10-13 00:00:00,Oficina,Alquiler,Tarragona,271,2621925,2007-02-19 00:00:00,Carmen
2807,2807,2006-10-14 00:00:00,Piso,Venta,Barcelona,133,1066527,2007-04-30 00:00:00,Luisa
2808,2808,2006-10-14 00:00:00,Suelo,Alquiler,Tarragona,293,2560527,,
2809,2809,2006-10-15 00:00:00,Parking,Venta,Girona,206,1659742,2007-03-08 00:00:00,Jesús
2810,2810,2006-10-15 00:00:00,Industrial,Alquiler,Lleida,83,695789,2007-02-18 00:00:00,Carmen
2811,2811,2006-10-16 00:00:00,Oficina,Alquiler,Lleida,250,1480500,2007-02-19 00:00:00,Luisa
2812,2812,2006-10-16 00:00:00,Local,Venta,Tarragona,85,839630,,
2813,2813,2006-10-17 00:00:00,Industrial,Venta,Barcelona,292,1905300,2007-03-12 00:00:00,Carmen
2814,2814,2006-10-17 00:00:00,Casa,Alquiler,Barcelona,128,544896,,
2815,2815,2006-10-17 00:00:00,Local,Venta,Girona,181,1405465,,
2816,2816,2006-10-18 00:00:00,Industrial,Alquiler,Barcelona,92,538568,,
2817,2817,2006-10-18 00:00:00,Local,Alquiler,Tarragona,166,1573514,2007-03-17 00:00:00,Pedro
2818,2818,2006-10-18 00:00:00,Casa,Venta,Tarragona,44,224928,,
2819,2819,2006-10-18 00:00:00,Oficina,Venta,Tarragona,234,1438866,,
2820,2820,2006-10-19 00:00:00,Local,Venta,Lleida,122,817156,,
2821,2821,2006-10-19 00:00:00,Casa,Venta,Lleida,239,1215554,2007-05-03 00:00:00,Luisa
